id,order_id,total_cost,created_on
11143,33175,600,2019-11-02
11144,33182,88,2019-09-04
11145,33185,231,2019-07-16
11146,33186,296,2019-01-25
11147,33188,245,2019-09-26
11148,33195,808,2019-07-18
11149,33196,450,2019-08-04
11150,33197,221,2019-04-05
11151,33198,606,2019-10-29
11152,33199,604,2018-12-11
11153,33205,390,2019-04-09
11154,33207,726,2019-02-09
11155,33209,963,2019-02-12
11156,33213,828,2019-01-27
11157,33216,937,2019-10-21
11158,33217,836,2019-06-23
11159,33218,559,2019-06-22
11160,33220,677,2019-07-02
11161,33221,571,2019-02-27
11162,33222,301,2019-02-11
11163,33224,862,2019-11-20
11164,33225,349,2019-05-14
11165,33227,201,2019-03-04
11166,33229,25,2019-06-05
11167,33232,119,2019-02-27
11168,33239,742,2019-10-03
11169,33242,209,2019-05-30
11170,33243,868,2018-12-16
11171,33245,841,2019-01-27
11172,33246,899,2019-03-08
11173,33248,54,2019-08-10
11174,33249,426,2019-06-30
11175,33250,34,2019-11-16
11176,33253,514,2019-01-18
11177,33255,671,2019-06-04
11178,33256,862,2019-01-23
11179,33262,926,2019-05-08
11180,33263,796,2019-03-19
11181,33264,17,2019-11-26
11182,33265,17,2019-09-30
11183,33266,418,2019-11-23
11184,33267,608,2019-08-18
11185,33273,217,2019-02-02
11186,33276,704,2019-09-14
11187,33277,774,2019-07-26
11188,33282,573,2019-03-31
11189,33285,657,2018-12-12
11190,33286,583,2019-02-23
11191,33287,918,2019-01-23
11192,33289,723,2019-11-23
11193,33293,27,2019-06-30
11194,33312,33,2019-09-25
11195,33318,205,2019-01-22
11196,33319,539,2019-01-14
11197,33322,939,2019-09-25
11198,33327,893,2019-06-22
11199,33332,169,2019-11-24
11200,33333,1000,2019-02-21
11201,33334,246,2019-05-16
11202,33336,207,2019-07-05
11203,33337,131,2019-04-23
11204,33338,375,2019-06-19
11205,33340,218,2019-03-17
11206,33344,627,2019-02-12
11207,33348,175,2019-04-24
11208,33350,261,2019-08-24
11209,33351,678,2019-10-14
11210,33352,16,2019-01-25
11211,33357,360,2018-12-28
11212,33360,940,2019-08-19
11213,33362,900,2019-01-09
11214,33372,677,2018-12-11
11215,33373,850,2019-10-10
11216,33376,121,2019-10-28
11217,33378,595,2019-04-14
11218,33383,903,2019-07-08
11219,33384,753,2019-02-09
11220,33387,964,2019-06-25
11221,33388,625,2019-06-09
11222,33390,595,2019-03-08
11223,33391,225,2019-02-15
11224,33397,386,2019-04-26
11225,33401,188,2019-04-10
11226,33404,191,2019-04-04
11227,33405,272,2019-09-29
11228,33406,38,2019-06-20
11229,33407,428,2019-08-28
11230,33408,167,2019-10-21
11231,33421,380,2018-12-04
11232,33423,981,2019-08-30
11233,33425,684,2019-08-28
11234,33427,278,2019-01-18
11235,33428,431,2019-01-23
11236,33432,816,2019-01-30
11237,33433,910,2019-11-27
11238,33435,586,2018-12-24
11239,33437,843,2019-11-05
11240,33438,326,2019-01-19
11241,33444,588,2019-02-28
11242,33445,633,2019-08-24
11243,33447,171,2019-03-26
11244,33448,714,2019-08-18
11245,33449,772,2019-09-19
11246,33455,739,2019-02-11
11247,33457,766,2019-05-21
11248,33459,738,2018-12-08
11249,33461,574,2019-06-18
11250,33462,86,2019-11-22
11251,33463,1000,2019-01-24
11252,33465,6,2019-04-18
11253,33468,717,2019-10-19
11254,33469,521,2019-01-06
11255,33472,235,2019-05-12
11256,33476,487,2019-03-15
11257,33477,577,2019-03-27
11258,33478,151,2019-04-30
11259,33481,272,2018-12-26
11260,33483,524,2019-01-14
11261,33484,252,2019-08-22
11262,33487,576,2019-07-05
11263,33489,971,2019-02-17
11264,33492,233,2019-06-21
11265,33497,770,2019-06-10
11266,33502,552,2019-03-14
11267,33506,941,2019-11-20
11268,33508,495,2018-12-16
11269,33510,492,2019-06-21
11270,33511,500,2019-01-22
11271,33512,455,2019-09-19
11272,33515,524,2019-09-04
11273,33516,952,2019-10-28
11274,33517,617,2019-03-22
11275,33520,461,2019-08-31
11276,33522,382,2019-07-23
11277,33524,457,2018-12-15
11278,33527,466,2019-10-25
11279,33529,941,2019-11-08
11280,33545,162,2019-04-03
11281,33551,553,2019-10-17
11282,33553,994,2019-03-07
11283,33554,32,2019-08-14
11284,33559,575,2019-07-26
11285,33563,500,2019-07-03
11286,33565,386,2019-02-26
11287,33566,607,2019-07-26
11288,33572,726,2019-04-20
11289,33573,245,2019-05-21
11290,33574,424,2019-10-04
11291,33575,596,2018-12-24
11292,33581,561,2019-01-06
11293,33586,340,2019-03-11
11294,33587,415,2019-04-15
11295,33588,339,2019-07-22
11296,33591,826,2019-02-01
11297,33593,391,2019-10-16
11298,33595,349,2018-12-20
11299,33601,174,2019-04-23
11300,33603,576,2018-12-02
11301,33605,3,2019-01-01
11302,33610,249,2019-08-17
11303,33611,221,2019-04-09
11304,33612,304,2019-04-19
11305,33615,468,2019-08-11
11306,33616,590,2019-09-25
11307,33622,964,2019-04-05
11308,33623,455,2019-10-18
11309,33629,33,2019-02-13
11310,33630,304,2019-11-15
11311,33631,13,2019-11-17
11312,33639,798,2019-03-14
11313,33649,648,2019-06-21
11314,33650,989,2019-10-07
11315,33654,185,2019-07-09
11316,33659,467,2019-02-27
11317,33661,619,2019-05-07
11318,33662,43,2019-05-08
11319,33663,239,2019-07-15
11320,33665,495,2019-03-14
11321,33666,139,2019-10-30
11322,33673,514,2019-01-26
11323,33677,549,2019-01-07
11324,33681,59,2019-04-13
11325,33682,101,2019-09-29
11326,33684,324,2019-01-31
11327,33685,565,2019-08-05
11328,33687,789,2019-11-17
11329,33688,950,2019-10-12
11330,33692,143,2019-10-29
11331,33693,191,2019-03-12
11332,33696,929,2019-09-03
11333,33700,241,2019-07-11
11334,33703,30,2019-09-11
11335,33705,700,2019-08-15
11336,33706,323,2019-08-22
11337,33708,459,2019-02-23
11338,33713,702,2019-03-06
11339,33714,150,2019-03-09
11340,33716,279,2018-12-24
11341,33721,75,2019-03-11
11342,33724,44,2019-08-23
11343,33729,207,2019-01-23
11344,33733,307,2019-11-24
11345,33734,532,2019-03-30
11346,33737,62,2019-07-14
11347,33738,327,2019-04-03
11348,33740,861,2019-01-17
11349,33741,417,2018-12-24
11350,33743,732,2019-03-25
11351,33748,329,2019-04-10
11352,33753,706,2019-10-10
11353,33754,915,2019-09-18
11354,33755,267,2019-10-12
11355,33756,169,2018-12-24
11356,33757,712,2019-07-05
11357,33762,136,2019-03-07
11358,33766,183,2019-02-04
11359,33771,110,2019-07-15
11360,33774,298,2019-10-17
11361,33777,616,2018-12-23
11362,33778,71,2019-04-09
11363,33779,650,2019-10-30
11364,33780,628,2018-12-19
11365,33788,129,2019-05-25
11366,33789,11,2019-10-30
11367,33793,65,2019-08-11
11368,33794,932,2019-05-28
11369,33796,164,2019-09-09
11370,33803,172,2019-02-09
11371,33804,40,2019-05-27
11372,33806,972,2019-05-26
11373,33807,286,2019-10-08
11374,33808,517,2019-11-21
11375,33812,761,2019-03-17
11376,33813,268,2019-10-30
11377,33818,945,2019-04-16
11378,33820,51,2019-06-27
11379,33822,64,2019-02-14
11380,33830,562,2018-12-15
11381,33834,791,2019-05-25
11382,33835,779,2019-02-10
11383,33836,289,2019-04-21
11384,33838,517,2019-06-30
11385,33839,156,2019-06-23
11386,33842,10,2019-07-07
11387,33843,45,2019-07-26
11388,33844,867,2019-04-06
11389,33846,662,2018-12-14
11390,33848,119,2019-05-24
11391,33854,854,2019-06-30
11392,33856,681,2018-12-11
11393,33857,407,2019-07-01
11394,33860,1000,2019-09-23
11395,33864,374,2019-02-19
11396,33865,552,2019-11-17
11397,33869,396,2019-02-14
11398,33887,85,2019-10-24
11399,33888,80,2019-10-25
11400,33889,41,2019-04-11
11401,33896,642,2018-12-22
11402,33902,229,2019-03-17
11403,33906,178,2019-09-01
11404,33909,279,2019-01-17
11405,33920,792,2019-04-07
11406,33921,224,2019-05-31
11407,33922,561,2019-01-25
11408,33926,107,2019-06-24
11409,33927,768,2019-09-11
11410,33929,910,2019-01-20
11411,33931,916,2018-12-02
11412,33932,690,2018-12-30
11413,33936,456,2019-02-11
11414,33937,688,2019-01-16
11415,33942,822,2019-01-23
11416,33943,752,2019-06-19
11417,33946,623,2019-09-29
11418,33951,758,2018-12-11
11419,33954,518,2019-10-26
11420,33956,467,2019-04-17
11421,33963,779,2019-11-16
11422,33964,428,2019-06-07
11423,33967,131,2019-03-05
11424,33970,87,2019-10-24
11425,33975,241,2019-07-24
11426,33977,713,2019-02-08
11427,33978,681,2019-02-22
11428,33979,714,2018-12-01
11429,33982,323,2019-02-23
11430,33984,732,2019-09-02
11431,33987,153,2019-11-18
11432,33989,387,2019-11-20
11433,33993,631,2019-09-20
11434,33995,497,2019-03-06
11435,33998,1,2019-11-24
11436,33999,936,2019-01-23
11437,34000,528,2019-01-04
11438,34007,524,2019-01-01
11439,34008,438,2019-11-19
11440,34013,265,2019-03-25
11441,34014,592,2018-12-21
11442,34016,813,2019-02-20
11443,34019,822,2019-03-19
11444,34023,960,2019-07-18
11445,34029,829,2019-06-29
11446,34032,492,2019-06-12
11447,34040,225,2019-07-30
11448,34046,65,2018-12-15
11449,34047,842,2019-09-09
11450,34050,430,2019-06-09
11451,34051,706,2019-03-29
11452,34055,449,2019-10-10
11453,34058,465,2019-04-22
11454,34059,793,2019-08-27
11455,34060,510,2019-02-09
11456,34061,738,2019-10-04
11457,34068,653,2019-05-13
11458,34078,651,2019-09-18
11459,34079,125,2019-01-08
11460,34081,344,2018-12-09
11461,34083,671,2019-02-16
11462,34087,115,2019-04-08
11463,34095,211,2019-10-05
11464,34097,656,2019-05-27
11465,34104,569,2019-01-23
11466,34107,341,2019-10-06
11467,34108,760,2019-01-02
11468,34109,864,2019-08-11
11469,34111,972,2019-04-08
11470,34116,277,2019-05-13
11471,34117,249,2019-02-10
11472,34118,735,2019-06-25
11473,34119,478,2019-08-01
11474,34120,456,2019-06-03
11475,34125,917,2019-11-17
11476,34129,220,2019-10-03
11477,34130,713,2019-01-14
11478,34131,152,2018-12-14
11479,34138,86,2018-12-26
11480,34155,458,2019-04-15
11481,34160,747,2019-02-14
11482,34173,897,2019-08-23
11483,34174,964,2019-08-06
11484,34175,741,2019-02-20
11485,34188,121,2019-03-05
11486,34189,197,2019-02-16
11487,34195,556,2019-09-03
11488,34198,209,2019-06-06
11489,34199,903,2018-12-04
11490,34201,482,2019-09-16
11491,34202,455,2019-06-16
11492,34207,589,2019-04-29
11493,34209,245,2019-07-19
11494,34218,644,2019-11-21
11495,34224,239,2019-05-22
11496,34227,514,2019-08-23
11497,34228,741,2019-02-04
11498,34232,618,2019-01-08
11499,34233,416,2018-12-01
11500,34235,138,2019-10-13
11501,34236,1,2019-03-16
11502,34239,890,2019-07-06
11503,34240,770,2019-09-10
11504,34243,616,2019-10-19
11505,34246,674,2018-12-23
11506,34249,882,2019-04-06
11507,34251,354,2018-12-31
11508,34252,21,2019-03-03
11509,34255,460,2019-11-01
11510,34256,360,2019-10-28
11511,34259,631,2019-09-22
11512,34260,475,2019-01-23
11513,34262,877,2019-05-07
11514,34267,519,2019-07-31
11515,34268,637,2019-04-27
11516,34270,727,2019-10-27
11517,34271,869,2019-08-05
11518,34275,446,2019-04-28
11519,34277,985,2018-12-28
11520,34278,485,2019-08-12
11521,34280,316,2019-09-26
11522,34281,467,2018-12-29
11523,34284,495,2019-04-07
11524,34292,643,2019-07-25
11525,34293,648,2019-08-30
11526,34299,812,2019-06-22
11527,34301,727,2019-08-18
11528,34308,9,2019-08-04
11529,34313,198,2019-11-18
11530,34317,4,2019-08-15
11531,34319,989,2019-02-18
11532,34320,905,2019-04-05
11533,34323,895,2019-02-05
11534,34325,640,2019-07-22
11535,34329,330,2019-01-13
11536,34330,148,2019-09-02
11537,34334,614,2019-04-27
11538,34335,201,2019-09-12
11539,34339,60,2019-11-25
11540,34340,104,2019-03-17
11541,34341,969,2019-05-08
11542,34342,105,2019-02-13
11543,34343,183,2019-06-03
11544,34352,181,2019-05-03
11545,34353,444,2019-01-24
11546,34355,148,2019-09-11
11547,34356,117,2018-12-14
11548,34358,275,2019-01-14
11549,34359,543,2019-08-30
11550,34364,504,2019-11-26
11551,34365,818,2019-11-14
11552,34382,693,2019-11-27
11553,34384,652,2019-02-06
11554,34385,106,2019-02-06
11555,34386,50,2019-10-01
11556,34387,469,2019-02-18
11557,34389,472,2019-06-16
11558,34390,188,2018-12-25
11559,34391,514,2019-02-18
11560,34393,384,2019-02-16
11561,34398,966,2019-05-13
11562,34399,994,2019-05-02
11563,34400,276,2019-03-03
11564,34402,836,2019-05-11
11565,34403,114,2018-12-30
11566,34404,999,2019-07-13
11567,34406,62,2018-12-08
11568,34407,881,2019-04-29
11569,34412,179,2019-10-04
11570,34414,615,2019-10-27
11571,34417,652,2019-05-28
11572,34422,456,2019-06-19
11573,34423,351,2019-06-19
11574,34426,143,2019-06-11
11575,34428,669,2019-02-05
11576,34429,791,2019-09-21
11577,34435,242,2019-04-28
11578,34438,708,2019-11-26
11579,34439,299,2019-04-02
11580,34443,90,2018-12-29
11581,34445,322,2019-04-26
11582,34449,836,2019-08-30
11583,34451,269,2018-12-07
11584,34454,588,2019-08-08
11585,34458,791,2019-08-05
11586,34461,581,2019-01-30
11587,34462,240,2019-11-14
11588,34467,506,2019-07-08
11589,34468,997,2019-11-25
11590,34471,400,2018-12-06
11591,34479,863,2019-08-11
11592,34484,385,2019-08-13
11593,34489,783,2018-12-28
11594,34492,873,2019-09-24
11595,34494,767,2019-02-15
11596,34496,569,2019-04-26
11597,34501,161,2019-05-19
11598,34502,22,2019-02-23
11599,34503,936,2019-06-04
11600,34507,318,2019-10-29
11601,34511,595,2019-11-14
11602,34512,862,2019-11-24
11603,34513,685,2019-11-10
11604,34514,720,2019-11-25
11605,34516,563,2019-06-05
11606,34517,648,2019-10-20
11607,34523,294,2019-06-06
11608,34524,641,2018-12-23
11609,34527,982,2019-07-12
11610,34528,7,2019-11-15
11611,34532,767,2019-05-31
11612,34533,638,2019-05-23
11613,34535,904,2019-06-01
11614,34536,955,2019-06-27
11615,34537,207,2019-10-15
11616,34541,335,2019-02-08
11617,34543,621,2019-05-23
11618,34546,577,2019-07-26
11619,34549,419,2019-11-26
11620,34550,399,2019-10-24
11621,34553,212,2018-12-25
11622,34556,702,2019-10-07
11623,34557,312,2019-05-21
11624,34559,752,2019-01-28
11625,34565,118,2019-11-29
11626,34571,947,2019-08-31
11627,34579,8,2019-01-22
11628,34580,270,2019-03-17
11629,34581,338,2019-01-22
11630,34582,397,2019-07-20
11631,34586,164,2019-09-18
11632,34588,867,2018-12-03
11633,34592,760,2019-10-28
11634,34594,939,2019-05-23
11635,34598,254,2019-09-08
11636,34600,981,2019-05-26
11637,34610,442,2019-11-05
11638,34611,193,2019-04-09
11639,34617,835,2019-09-12
11640,34624,259,2019-02-23
11641,34628,697,2019-11-18
11642,34629,965,2019-10-08
11643,34634,87,2018-12-30
11644,34637,118,2019-06-19
11645,34641,507,2019-07-24
11646,34642,559,2019-04-05
11647,34646,527,2019-04-09
11648,34649,643,2019-08-16
11649,34654,68,2019-07-30
11650,34657,823,2019-05-10
11651,34658,844,2019-10-10
11652,34663,421,2019-01-14
11653,34665,684,2019-11-05
11654,34667,837,2019-01-31
11655,34669,31,2019-02-16
11656,34672,756,2019-01-26
11657,34676,418,2019-08-31
11658,34683,612,2019-06-16
11659,34687,319,2019-11-27
11660,34690,842,2019-04-28
11661,34692,197,2019-11-06
11662,34694,697,2019-10-23
11663,34697,9,2019-04-19
11664,34701,182,2019-09-28
11665,34706,208,2019-10-25
11666,34710,401,2019-01-10
11667,34714,336,2018-12-17
11668,34716,265,2019-07-17
11669,34717,64,2019-01-17
11670,34721,809,2019-10-03
11671,34722,827,2019-06-21
11672,34723,109,2019-08-01
11673,34724,635,2019-03-28
11674,34725,735,2018-12-10
11675,34729,467,2019-09-19
11676,34730,575,2019-10-28
11677,34732,838,2019-09-18
11678,34735,638,2019-09-12
11679,34736,444,2019-04-11
11680,34740,157,2019-11-14
11681,34745,574,2019-08-12
11682,34747,957,2019-04-01
11683,34748,118,2019-11-03
11684,34756,150,2019-01-23
11685,34759,456,2019-01-11
11686,34764,552,2019-04-07
11687,34766,333,2019-06-27
11688,34771,886,2019-01-16
11689,34773,514,2019-06-01
11690,34775,370,2019-09-21
11691,34776,470,2019-02-08
11692,34779,556,2019-08-10
11693,34780,983,2019-01-30
11694,34781,862,2018-12-26
11695,34782,722,2019-11-04
11696,34783,167,2018-12-16
11697,34784,74,2018-12-23
11698,34785,478,2019-07-04
11699,34786,191,2018-12-13
11700,34789,685,2019-04-26
11701,34792,273,2019-03-23
11702,34799,848,2019-11-15
11703,34811,443,2019-07-20
11704,34812,97,2019-09-08
11705,34815,642,2019-02-17
11706,34822,300,2019-02-16
11707,34825,294,2019-04-30
11708,34827,797,2019-08-23
11709,34828,740,2019-10-09
11710,34830,712,2019-03-06
11711,34836,834,2019-03-04
11712,34841,826,2019-08-15
11713,34843,935,2019-02-24
11714,34851,340,2019-06-05
11715,34852,734,2019-10-31
11716,34855,677,2019-05-14
11717,34856,45,2019-10-16
11718,34857,304,2019-04-27
11719,34862,160,2018-12-07
11720,34868,717,2019-06-24
11721,34869,79,2019-07-01
11722,34872,226,2019-10-20
11723,34873,993,2019-08-28
11724,34874,227,2019-08-13
11725,34875,900,2019-09-12
11726,34876,367,2019-10-09
11727,34877,552,2019-06-16
11728,34879,997,2019-01-19
11729,34880,82,2019-02-11
11730,34882,331,2019-09-29
11731,34885,264,2018-12-25
11732,34887,557,2019-02-24
11733,34888,980,2019-01-12
11734,34889,135,2019-01-08
11735,34891,490,2019-07-12
11736,34893,113,2019-10-06
11737,34897,760,2019-06-24
11738,34898,345,2019-04-04
11739,34899,279,2019-10-29
11740,34900,157,2019-08-14
11741,34901,506,2019-07-16
11742,34903,216,2019-06-10
11743,34904,771,2019-05-18
11744,34906,182,2019-09-29
11745,34907,229,2019-01-19
11746,34914,307,2019-06-11
11747,34917,629,2019-10-08
11748,34919,908,2019-07-03
11749,34922,119,2019-01-12
11750,34923,805,2018-12-28
11751,34933,834,2019-07-09
11752,34939,202,2018-12-01
11753,34946,632,2019-06-19
11754,34949,385,2019-03-01
11755,34950,521,2019-03-04
11756,34951,461,2019-11-19
11757,34953,156,2019-08-27
11758,34957,655,2019-10-27
11759,34963,914,2019-04-16
11760,34965,819,2019-08-02
11761,34967,202,2019-06-13
11762,34968,695,2019-06-06
11763,34970,734,2019-04-03
11764,34971,606,2018-12-27
11765,34972,32,2019-05-29
11766,34973,353,2019-07-27
11767,34980,905,2019-02-10
11768,34981,746,2019-10-26
11769,34982,369,2019-05-16
11770,34986,252,2019-08-01
11771,34989,791,2019-04-14
11772,34994,458,2019-07-02
11773,34999,235,2018-12-19
11774,35001,421,2019-10-28
11775,35002,804,2018-12-17
11776,35003,927,2019-11-02
11777,35004,941,2019-05-26
11778,35005,346,2019-06-13
11779,35006,141,2019-03-27
11780,35009,859,2019-03-17
11781,35010,471,2019-09-21
11782,35013,30,2019-11-20
11783,35019,142,2019-08-25
11784,35020,649,2019-02-02
11785,35021,653,2018-12-12
11786,35026,30,2019-05-26
11787,35030,225,2019-10-09
11788,35031,314,2019-03-18
11789,35032,167,2019-09-24
11790,35037,42,2019-04-18
11791,35042,565,2019-10-24
11792,35043,869,2019-11-07
11793,35044,364,2019-02-04
11794,35050,239,2019-11-12
11795,35051,578,2019-01-30
11796,35056,533,2019-04-13
11797,35061,630,2018-12-21
11798,35063,920,2019-09-10
11799,35064,243,2019-02-27
11800,35065,602,2019-07-27
11801,35066,858,2019-07-28
11802,35068,217,2019-09-19
11803,35069,172,2019-02-07
11804,35070,75,2019-10-29
11805,35076,487,2019-04-20
11806,35077,431,2019-10-09
11807,35079,837,2019-08-11
11808,35080,935,2019-03-22
11809,35086,586,2019-05-08
11810,35089,599,2019-04-27
11811,35104,696,2019-05-11
11812,35107,82,2019-08-29
11813,35113,382,2019-06-21
11814,35119,69,2018-12-02
11815,35120,61,2019-10-03
11816,35127,498,2019-10-10
11817,35128,907,2019-03-29
11818,35129,655,2019-05-30
11819,35138,36,2019-05-11
11820,35143,132,2019-07-01
11821,35144,737,2019-06-23
11822,35148,791,2018-12-16
11823,35150,600,2019-04-28
11824,35156,622,2019-05-13
11825,35159,614,2019-03-14
11826,35161,63,2019-10-11
11827,35163,576,2019-06-23
11828,35164,160,2019-11-22
11829,35168,939,2019-08-27
11830,35171,167,2019-03-19
11831,35173,245,2019-05-14
11832,35174,958,2019-06-28
11833,35178,201,2019-07-26
11834,35180,214,2019-06-17
11835,35187,208,2019-03-12
11836,35190,851,2019-06-06
11837,35192,131,2019-01-03
11838,35193,451,2019-11-29
11839,35195,278,2019-04-30
11840,35196,92,2019-03-25
11841,35199,780,2018-12-19
11842,35203,871,2019-06-08
11843,35204,879,2018-12-07
11844,35216,74,2019-05-13
11845,35218,539,2019-07-13
11846,35219,692,2019-01-07
11847,35220,216,2019-07-01
11848,35221,133,2019-08-04
11849,35226,891,2019-04-26
11850,35229,196,2019-01-31
11851,35232,706,2019-03-23
11852,35234,159,2019-01-10
11853,35237,410,2019-03-27
11854,35242,327,2019-03-12
11855,35243,815,2019-09-28
11856,35244,804,2019-02-20
11857,35245,536,2019-02-05
11858,35246,553,2018-12-13
11859,35248,956,2018-12-02
11860,35249,884,2019-06-04
11861,35252,600,2019-05-17
11862,35253,129,2019-03-30
11863,35258,675,2019-06-21
11864,35263,521,2019-04-29
11865,35268,715,2019-01-07
11866,35269,72,2019-06-22
11867,35270,670,2018-12-17
11868,35276,930,2019-01-10
11869,35286,15,2019-09-15
11870,35287,101,2019-11-13
11871,35289,590,2019-05-30
11872,35290,89,2019-05-20
11873,35293,224,2019-04-07
11874,35304,730,2019-03-16
11875,35306,911,2019-10-04
11876,35308,894,2019-07-11
11877,35317,770,2019-01-24
11878,35319,217,2019-02-08
11879,35322,852,2019-01-06
11880,35327,74,2019-07-15
11881,35330,71,2019-06-08
11882,35334,312,2019-07-06
11883,35337,817,2019-03-20
11884,35342,98,2019-09-06
